name,address,longitude,latitude,capacity,county,district,village,disaster_types,indoor,outdoor,suitable_for_vulnerable,manager,phone,risk_level,risk_distance
基隆高級商工職業學校,東新街22號,121.7173,25.0949,146,基隆市,基隆市七堵區,長興里,"水災,震災,土石流,海嘯",True,False,True,陳明印,02-24566171,Low Risk,2000
士林高商,士林區士商路150號,121.5163,25.095,54,臺北市,臺北市士林區,,"水災,震災",True,False,False,何杉友,02-28313114#401,Low Risk,1000
長興里民活動中心,東新街25號,121.718,25.095,52,基隆市,基隆市七堵區,長興里,"水災,震災,土石流,海嘯",True,False,True,姚琴富,02-24563563,High Risk,1000
士林官邸公園,臺北市士林區福林路60號,121.5303,25.0951,1362,臺北市,臺北市士林區,福林里,震災,False,True,True,陳昆陽,28812512#21,Medium Risk,2000
暖西里民活動中心,東勢街26巷69號,121.738,25.0951,96,基隆市,基隆市暖暖區,暖西里,"水災,震災,土石流,海嘯",True,False,True,周明信,02-24581888,Low Risk,1000
碇祥里民活動中心,碇內街100號,121.7538,25.0955,85,基隆市,基隆市暖暖區,碇祥里,"水災,震災,土石流,海嘯",True,False,True,林義忠,02-24574591,Low Risk,0
碇內里民活動中心,暖碇路15巷136號,121.7538,25.0958,32,基隆市,基隆市暖暖區,碇內里,"水災,震災,土石流,海嘯",True,False,True,林錦隆,02-24576802,Medium Risk,500
碇內國中,源遠路152巷75號,121.7495,25.0961,229,基隆市,基隆市暖暖區,碇內里,"水災,震災,土石流,海嘯",True,False,True,葉士如,02-24586105#31,Medium Risk,1000
暖暖里民活動中心,暖暖街281巷58號,121.7354,25.0971,60,基隆市,基隆市暖暖區,暖暖里,"水災,震災,土石流,海嘯",True,False,True,陳建興,02-24574808,Low Risk,0
七堵國小活動中心,明德一路184號2-4樓,121.7136,25.0978,150,基隆市,基隆市七堵區,永平里,"水災,震災,土石流,海嘯",True,False,True,總務主任黃青峰,02-24567116,Low Risk,1000
成州市民活動中心,西雲路267號,121.4494,25.0981,75,新北市,新北市五股區,成州里,"水災,震災,土石流,海嘯",True,False,True,黃駿逸,02-22916051#113,Medium Risk,500
七堵行政大樓6樓,光明路21號6樓,121.7166,25.0983,200,基隆市,基隆市七堵區,正光里,"水災,震災,土石流,海嘯",True,False,True,謝振和,02-24566171101,Low Risk,0
福林國小,士林區福志路75號,121.5297,25.0987,142,臺北市,臺北市士林區,福志里,"水災,震災",True,False,False,劉順海,02-28316293#204,High Risk,500
永平里民活動中心,崇智街13-1號,121.7134,25.0995,90,基隆市,基隆市七堵區,永平里,"水災,震災,土石流,海嘯",True,False,True,林東漢,02-24566659,High Risk,500
文昌國小,士林區文林路615巷20號,121.5209,25.0996,75,臺北市,臺北市士林區,,"水災,震災",True,False,False,陳佩雯,02-28365411#130,Medium Risk,0
地藏禪寺,延平北路7段189號,121.491108,25.099607,100,臺北市,臺北市士林區,福安里,,True,False,False,釋覺光師父,02-28100237,Medium Risk,0
成州國民小學,成泰路3段493號,121.4505,25.0998,398,新北市,新北市五股區,成功里,"水災,震災,土石流,海嘯",True,True,True,黃駿逸,02-22916051#113,Medium Risk,0
碇安里民活動中心,源遠路277巷23號,121.7555,25.0998,64,基隆市,基隆市暖暖區,碇安里,"水災,震災,土石流,海嘯",True,False,True,余冠龍,02-24577135,High Risk,2000
八德土地公廟,大華一路57巷43-4號,121.7166,25.1011,12,基隆市,基隆市七堵區,八德里,"水災,震災,土石流,海嘯",True,False,True,余文財,02-24564002,Low Risk,0
湖北市民活動中心,林口區湖北里後湖17之6號,121.3847,25.1013,73,新北市,新北市林口區,湖北里,"水災,震災,土石流,海嘯",True,True,False,黃德源,02-26033111#608,High Risk,0
暖同里民活動中心,暖暖街16巷41號,121.7373,25.1015,64,基隆市,基隆市暖暖區,暖同里,"水災,震災,土石流,海嘯",True,False,True,李傳河,02-24573552,Low Risk,0
自強里民活動中心,自強路1號,121.7122,25.1022,44,基隆市,基隆市七堵區,自強里,"水災,震災,土石流,海嘯",True,False,True,張仁化,02-24569686,High Risk,0
雨聲國小,士林區至誠路1段62巷70號,121.5352,25.1027,46,臺北市,臺北市士林區,,"水災,震災",True,False,False,徐慧娟,28311004轉231,Low Risk,1000
福安國中,士林區延平北路7段250號,121.4874,25.1033,30,臺北市,臺北市士林區,,"水災,震災",True,False,False,胡智為,02-28108766#140,High Risk,2000
至善國中,臺北市士林區至善路2段360號,121.5555,25.1035,170,臺北市,臺北市士林區,臨溪里,"水災,震災",True,False,False,林威鎮,02-2841#1350#40,Medium Risk,500
吉慶國小,瑞芳區大埔路95號,121.7628,25.1037,403,新北市,新北市瑞芳區,吉慶里,"水災,震災,土石流,海嘯",True,True,False,張賢順,24576405-614,High Risk,0
中正高中,北投區文林北路77號,121.5165,25.1045,109,臺北市,臺北市北投區,,"水災,震災",True,False,False,杜慶進,02-28234811#500,Low Risk,1000
過港里民活動中心,過港路54號,121.7383,25.1049,60,基隆市,基隆市暖暖區,過港里,"水災,震災,土石流,海嘯",True,False,False,陳清池,02-24581566,High Risk,1000
佛祖廟西靈岩寺,佛祖廟西靈岩寺,121.921149,25.105105,62,新北市,新北市貢寮區,和美里,海嘯,False,True,False,吳金發、吳珮羽,02-24903410、02-24991601#255,High Risk,1000
雨農國小,士林區忠義街1號,121.5299,25.1053,124,臺北市,臺北市士林區,,"水災,震災",True,False,False,鄭銘毅,2832-9700#101,High Risk,500
爪峰里活動中心,三爪子坑路279-2號,121.8135,25.1056,162,新北市,新北市瑞芳區,爪?里,"水災,震災,土石流,海嘯",False,False,False,黃茂峻,24977059,Medium Risk,0
富安國小,臺北市士林區延平北路8段135號,121.4824,25.1058,50,臺北市,臺北市士林區,,"水災,震災",True,False,False,張凱惠,02-28103192#631,High Risk,2000
文林國小,北投區文林北路155號,121.5147,25.1059,300,臺北市,臺北市北投區,,"水災,震災",True,False,False,范揚紹,02-28234212#400,Medium Risk,2000
雙溪國小,士林區中社路2段66號,121.5638,25.1061,30,臺北市,臺北市士林區,,"水災,震災",True,False,False,陳淑惠,02-28411038#25,Medium Risk,1000
傑魚市民活動中心,傑魚坑路245巷2-1號2樓,121.788,25.1065,231,新北市,新北市瑞芳區,傑魚里,"水災,震災,土石流",False,False,False,潘天賜,24975222,High Risk,500
福住市民活動中心,佛堂巷7號,121.841768,25.106736,53,新北市,新北市瑞芳區,福住里,"水災,土石流",True,False,False,劉建男,24972250-1104,High Risk,500
新山里活動中心,金光路241號之1,121.8515,25.107,41,新北市,新北市瑞芳區,新山里,土石流,False,False,False,李仁林,24961399,High Risk,500
九份國小,瑞芳區崙頂路145號,121.8434,25.1071,172,新北市,新北市瑞芳區,永慶里,"水災,震災,土石流,海嘯",True,True,False,盧瑩甄,24972263-22,Low Risk,2000
復興國小,華新二路21號,121.6655,25.1073,35,基隆市,基隆市七堵區,友二里,"水災,震災,土石流,海嘯",True,False,True,楊啟珊,02-24515601轉30,High Risk,1000
明德國中,北投區明德路50號,121.5183,25.1075,88,臺北市,臺北市北投區,,"水災,震災",True,False,False,林麗枝,28232539-601,Medium Risk,0
瑞芳國中,瑞芳區三爪子坑路1號,121.8145,25.1075,1826,新北市,新北市瑞芳區,新峰里,"水災,震災,土石流,海嘯",True,True,False,吳紹洪,24972145-230,High Risk,2000
瑞龍市民活動中心,明燈路3段2號,121.809092,25.107577,580,新北市,新北市瑞芳區,龍興里,"水災,土石流",True,False,False,潘信秀,24972250-1202,Low Risk,1000
基隆高中,源遠路20號,121.7329,25.1077,347,基隆市,基隆市暖暖區,八堵里,"水災,震災,土石流,海嘯",True,False,True,林永隆,02-24582052#240,High Risk,1000
觀音市民活動中心,凌雲路三段17之2號,121.43072,25.107778,149,新北市,新北市五股區,觀音里,"水災,震災,土石流,海嘯",True,False,True,黃駿逸,02-22916051#113,Low Risk,0
瑞芳國小,瑞芳區中山路2號,121.8039,25.1079,447,新北市,新北市瑞芳區,龍潭里,"水災,震災,土石流,海嘯",True,True,True,將明淵,2491-2508,Low Risk,0
嘉寶國小,22號,121.3393,25.1083,425,新北市,新北市林口區,嘉寶里,"水災,震災,海嘯",True,True,False,呂新立,26052716#830,High Risk,0
蘭雅國小,士林區磺溪57號,121.5231,25.1084,30,臺北市,臺北市士林區,,"水災,震災",True,False,False,邱建華,02-28366052#206,Medium Risk,500
八南里民活動中心,源遠路27號,121.7324,25.1086,66,基隆市,基隆市暖暖區,八南里,"水災,震災,土石流,海嘯",True,False,True,陳碧琴,02-24562205,Low Risk,0
瑞芳區公所,瑞芳區逢甲路82號,121.8095,25.1088,115,新北市,新北市瑞芳區,龍鎮里,"水災,震災,土石流,海嘯",True,False,True,張宗慈,02-24972250-1206,High Risk,1000
八中里民活動中心,金華街204號,121.7296,25.1096,42,基隆市,基隆市暖暖區,八中里,"水災,震災,土石流,海嘯",True,False,True,俞偉明,02-24568920,High Risk,0
瑪陵國小活動中心,大成街1號,121.6899,25.1099,46,基隆市,基隆市七堵區,瑪南里,"水災,震災,土石流,海嘯",True,False,True,詹麗娟,02-24565663轉80,Medium Risk,1000
芝山國小,臺北市士林區德行東路285號,121.5364,25.1104,40,臺北市,臺北市士林區,,"水災,震災",True,False,False,董建成,02-28316115#240,Low Risk,2000
瑞芳高工,瑞芳區瑞芳街60號,121.8036,25.1104,1360,新北市,新北市瑞芳區,龍山里,"水災,震災,土石流,海嘯",True,True,False,陳政典,24972516-201,Low Risk,500
蘭雅國中,士林區忠誠路2段51號,121.531,25.1106,130,臺北市,臺北市士林區,,"水災,震災",True,False,False,徐安國,02-28329377#500,High Risk,2000
八西里民活動中心,八堵路35-2號,121.7361,25.1106,10,基隆市,基隆市暖暖區,八西里,"水災,震災,土石流,海嘯",True,False,True,蘇欽榮,02-24573066,High Risk,2000
勸濟堂,瑞芳區祈堂路53號,121.86,25.1107,50,新北市,新北市瑞芳區,銅山里,"水災,震災,土石流,海嘯",True,False,False,陳嶽生,24961273,Medium Risk,1000
瓜山國小,瑞芳區五號路306號,121.8569,25.1111,232,新北市,新北市瑞芳區,瓜山里,"水災,震災,土石流,海嘯",True,True,False,黃裕斌,24962036-168,Medium Risk,2000
明德國小,北投區明德路190號,121.5218,25.1121,109,臺北市,臺北市北投區,,"水災,震災",True,False,False,陳勝福,02-28229651#1122,Low Risk,1000
和美國小,龍洞街1-9號,121.9193,25.1123,117,新北市,新北市貢寮區,和美里,"水災,震災,土石流,海嘯",True,True,False,黃家裕,02-24909431#18,Low Risk,0
佛祖廟西側高地,佛祖廟西側高地,121.919336,25.112326,62,新北市,新北市貢寮區,和美里,海嘯,False,True,False,吳金發、吳珮羽,02-24903410、02-24941601#255,High Risk,0
興福國小,下福10之1號,121.3126,25.1124,735,新北市,新北市林口區,下福里,"水災,震災,土石流,海嘯",True,True,True,廖淑珍,2606-2895#200,Low Risk,1000
翠柏新村安養中心-服務大樓,永春一路5號,121.603216,25.112499,203,新北市,新北市汐止區,長青里,"水災,震災,土石流,海嘯",True,False,True,宋怡穎,02-26411111#120,Medium Risk,0
八德里民活動中心,八德路70號,121.7279,25.1129,14,基隆市,基隆市七堵區,八德里,"水災,震災,土石流,海嘯",True,False,True,余文財,02-24564002,Medium Risk,500
石牌國中,臺北市北投區石牌路1段139號,121.5142,25.1149,100,臺北市,臺北市北投區,,"水災,震災",True,False,False,林豐戊,02-28224682#250,High Risk,2000
石牌國小,北投區致遠2路80號,121.5117,25.1157,112,臺北市,臺北市北投區,,"水災,震災",True,False,False,高禎禧,02-28227484#331,Medium Risk,500
三玉國小,士林區天母東路116號,121.5373,25.118,30,臺北市,臺北市士林區,,"水災,震災",True,False,False,黃瑟雅,02-28751369#717,Medium Risk,2000
天母國中,士林區天母東路120號,121.5381,25.118,99,臺北市,臺北市士林區,,"水災,震災",True,False,False,顏靜虹,02-28754864#243,Medium Risk,0
南榮國小,南榮路321號,121.7439,25.1194,165,基隆市,基隆市仁愛區,德厚里,"水災,震災,土石流,海嘯",True,False,True,翁瑞宏,02-24223038,Medium Risk,500
立農國小,北投區立農街1段250號,121.5053,25.1195,30,臺北市,臺北市北投區,,"水災,震災",True,False,False,楊紹齊,02-28210702#300,High Risk,0
天母國小,士林區天玉街12號,121.5274,25.1197,100,臺北市,臺北市士林區,,"水災,震災",True,False,False,黃偉國,02-28740889,High Risk,2000
陽明山國小,臺北市士林區新安里仰德大道3段 61 號,121.5529,25.1198,50,臺北市,臺北市士林區,新安里,"水災,震災,土石流",True,False,False,吳正男,28614832#131,Low Risk,1000
溪山國小,臺北市士林區至善路三段199號,121.5796,25.1198,50,臺北市,臺北市士林區,溪山里,"水災,震災,土石流",True,False,False,李世中,02-28411010#17,Medium Risk,1000
關渡國中,北投區知行路212號,121.4673,25.1199,30,臺北市,臺北市北投區,,"水災,震災",True,False,False,楊孝偉,02-28581770#50,Low Risk,500
育仁里民活動中心,南榮路269巷28之1號,121.744,25.1204,25,基隆市,基隆市仁愛區,育仁里,海嘯,True,False,True,林香垂,24301122 ext.307,High Risk,0
東和市民活動中心,中山路20號,121.8879,25.1204,95,新北市,新北市瑞芳區,東和里,"水災,土石流",False,False,False,周樹木,24972704,High Risk,0
威遠廟,明里路7-1號,121.868114,25.120447,82,新北市,新北市瑞芳區,?新里,土石流,True,False,False,黃瑞德,24961757,High Risk,500
瑞濱國小,瑞濱路34號,121.820317,25.120495,877,新北市,新北市瑞芳區,瑞濱里,"水災,震災,土石流,海嘯",False,False,False,王喬木,24978184,High Risk,1000
鼻頭國小,瑞芳區鼻頭路99號,121.9194,25.1208,251,新北市,新北市瑞芳區,鼻頭里,"水災,震災,土石流,海嘯",True,True,False,李琇貞,24911571-13,High Risk,2000
鶯歌里民活動中心,基隆市安樂區安樂路二段一六四號九樓,121.7232,25.121,127,基隆市,基隆市安樂區,鶯歌里,"水災,震災,土石流,海嘯",True,False,True,何進守,02-24319835,High Risk,500
安樂區公所二樓禮堂,基隆市安樂區安樂路二段一六四號二樓,121.7232,25.1211,76,基隆市,基隆市安樂區,鶯安里,"水災,震災,土石流,海嘯",True,False,True,駱文章,02-24312118,High Risk,2000
瑞濱市民活動中心,瑞芳區建基路1段4之2號,121.8205,25.1212,115,新北市,新北市瑞芳區,瑞濱里,"水災,震災,土石流",True,False,False,胡長安,24976599,Medium Risk,1000
壯觀里民活動中心,基隆市安樂區樂利二街62巷282號地下層,121.7155,25.1213,30,基隆市,基隆市安樂區,壯觀里,"水災,震災,土石流,海嘯",True,False,True,楊添發,02-24342001,Low Risk,0
普宜苑,溪山里至善路3段181巷5弄7號,121.5773,25.1214,0,臺北市,臺北市士林區,溪山里,"水災,震災",True,False,True,釋照印師父,2841-3393,High Risk,1000
瑪東里民活動中心,大同街29-3號,121.6984,25.1219,56,基隆市,基隆市七堵區,瑪東里,"水災,震災,土石流,海嘯",True,False,True,李文良,02-24565293,Medium Risk,500
濂洞國小,瑞芳區凍頂路101巷80號,121.8598,25.1223,228,新北市,新北市瑞芳區,?洞里,"水災,震災,土石流,海嘯",True,True,False,王佩君,24961330-12,Medium Risk,0
七賢里民活動中心,基隆市安樂區安和一街十號,121.7231,25.1228,54,基隆市,基隆市安樂區,七賢里,"水災,震災,土石流,海嘯",True,False,True,林慶寶,02-24323787,Low Risk,500
吉仁里民活動中心,南新街29之6號,121.7442,25.1233,40,基隆市,基隆市仁愛區,吉仁里,"水災,震災,土石流,海嘯",True,False,True,范鴻軒,24301122 ext.319,High Risk,500
孝岡里民活動中心,深澳坑路256-1號,121.7913,25.1236,43,基隆市,基隆市信義區,,"水災,震災,土石流,海嘯",True,False,True,吳石金,02-24662675,Low Risk,1000
新安里臨時聚會場所,新安路85號,121.553582,25.124093,45,臺北市,臺北市士林區,新安里,土石流,True,False,False,何明欽里長,02-28623615,High Risk,500
獅球書院聯合里民活動中心,獅球路50號,121.7367,25.1241,42,基隆市,基隆市仁愛區,獅球里,"震災,土石流,海嘯",True,False,True,林香垂許玉芬,24301122 ext.308,Medium Risk,1000
長樂國小餐廳旁空間,基隆市安樂區樂利三街34巷52號,121.7136,25.1249,101,基隆市,基隆市安樂區,五福里,"水災,震災,土石流,海嘯",True,False,True,總務主任禹金華,02-24323252,Medium Risk,0
仁愛區公所,光一路28號6樓,121.7367,25.1252,67,基隆市,基隆市仁愛區,光華里,"水災,震災,土石流,海嘯",True,False,True,邱建慧,24301122 ext.205,Medium Risk,1000
光華里民活動中心,光一路28號5樓,121.7367,25.1252,70,基隆市,基隆市仁愛區,光華里,"水災,震災,土石流",True,False,True,范鴻軒,24301122 ext.315,Medium Risk,0
兆連里民活動中心,獅球路25巷8號,121.7389,25.1253,49,基隆市,基隆市仁愛區,兆連里,"震災,土石流",True,False,True,吳純菁,24301122 ext.308,Low Risk,1000
林泉里民活動中心,復興街60巷2號,121.7525,25.1254,60,基隆市,基隆市仁愛區,林泉里,"水災,震災,土石流,海嘯",True,False,True,王偉鋕,02-24301122 ext.313,High Risk,2000
長坑市民活動中心,下罟子臨8-3號,121.3883,25.1257,100,新北市,新北市八里區,下罟里,"水災,震災,土石流",True,False,False,黃暐家,02-26102621117,High Risk,2000
長坑國小,長坑里25號,121.3905,25.1257,224,新北市,新北市八里區,長坑里,"水災,震災,土石流,海嘯",True,True,False,賴介仁,26102237113,Low Risk,500
竹圍國小自強分校,自強路33號,121.464,25.1257,207,新北市,新北市淡水區,福德里,"土石流,海嘯",True,True,True,陳碧雲,02-28093245,High Risk,1000
四維里民活動中心,基隆市安樂區安和一街一二八之一號,121.7239,25.1258,60,基隆市,基隆市安樂區,四維里,"水災,震災,土石流,海嘯",True,False,True,蔣加偉,02-24335805,Medium Risk,1000
福仁里民活動中心,南榮路117巷31弄1號,121.7438,25.1258,34,基隆市,基隆市仁愛區,福仁里,"水災,震災,土石流,海嘯",True,False,True,吳聖惠,24301122 ext.319,High Risk,0
長樂國小活動中心,基隆市安樂區樂利三街30巷123號,121.7116,25.1261,212,基隆市,基隆市安樂區,長樂里,"水災,震災,土石流,海嘯",True,False,True,總務主任禹金華,02-24323252,Medium Risk,500
三民里民活動中心,基隆市安樂區麥金路439巷2號,121.719,25.1261,89,基隆市,基隆市安樂區,三民里,"水災,震災,土石流,海嘯",True,False,True,許超勝,02-24345158,Low Risk,1000
和明里民活動中心,仁二路137巷2弄1之3號,121.7459,25.1261,74,基隆市,基隆市仁愛區,和明里,"震災,土石流,海嘯",True,False,True,劉慈芬,24301122 ext.316,High Risk,500
禮儀里民活動中心,東明路77巷68號,121.7617,25.1262,15,基隆市,基隆市信義區,,"震災,土石流,海嘯",True,False,True,郭金德,02-24654871,Low Risk,2000
關渡國小,北投區中央北路4段581號,121.4668,25.1268,110,臺北市,臺北市北投區,,"水災,震災",True,False,False,林莉珊,02-28912847#241,High Risk,1000
清江國小,北投區公?路220號,121.5076,25.1269,30,臺北市,臺北市北投區,,"水災,震災",True,False,False,高美莉,02-28912764#300,Medium Risk,1000
孝深里民活動中心,深澳坑路75號,121.7854,25.1269,52,基隆市,基隆市信義區,,"水災,震災,土石流,海嘯",True,False,True,陳茂松,02-24651433,Low Risk,500
禮東里民活動中心,東明路67巷7號,121.7624,25.127,24,基隆市,基隆市信義區,,"水災,震災,土石流,海嘯",True,False,True,賴興泉,02-24659320,High Risk,1000
東明里民活動中心,東信路35巷47號1樓,121.767,25.127,27,基隆市,基隆市信義區,,"震災,土石流,海嘯",True,False,True,賴賢義,02-24651989,Medium Risk,500
文安里民活動中心,仁五路20號2樓,121.7411,25.1271,20,基隆市,基隆市仁愛區,文安里,"水災,震災,土石流",True,False,True,賴煒曾,24301122 ext.312,Low Risk,1000
玉田里民活動中心,愛四路2巷22之1號,121.7438,25.1271,30,基隆市,基隆市仁愛區,玉田里,"水災,震災,土石流,海嘯",True,False,True,邱啟毓,02-24301122 ext.312,Low Risk,0
智仁里民活動中心,延平街7號,121.7486,25.1272,74,基隆市,基隆市仁愛區,智仁里,"震災,土石流",True,False,True,陳建任,24301122 ext.308,High Risk,500
花崗里活動中心,劉銘傳路11巷24弄3號,121.7518,25.1272,26,基隆市,基隆市仁愛區,花崗里,"水災,震災,土石流",True,False,True,胡燿麟,24301122 ext.308,High Risk,1000
新忠勇里民活動中心,仁三路3巷2弄1-1號,121.7445,25.1274,30,基隆市,基隆市仁愛區,忠勇里,"水災,震災,土石流,海嘯",True,False,True,謝秉均,905721731,High Risk,2000
忠勇里民活動中心,愛五路6巷32號,121.745,25.1274,30,基隆市,基隆市仁愛區,忠勇里,"震災,土石流,海嘯",True,False,True,謝秉均,24301122 ext.312,Medium Risk,1000
智慧里民活動中心,仁一路7巷61號,121.7544,25.1275,54,基隆市,基隆市信義區,,"震災,土石流",True,False,True,蔡美玉,02-24227999,High Risk,2000
明德里民活動中心,自來街13巷5之2號,121.739,25.1276,29,基隆市,基隆市仁愛區,明德里,"震災,土石流",True,False,True,黃旭惠,24301122 ext.309,Low Risk,2000
仁愛國小,仁二路139號,121.746,25.128,171,基隆市,基隆市仁愛區,和明里,"水災,震災,土石流",True,False,True,陳建宏,02-24289131,Low Risk,0
博愛里民活動中心,愛一路8號3樓之7,121.7408,25.1282,53,基隆市,基隆市仁愛區,博愛里,"水災,震災,土石流",True,False,True,吳靜宜,24301122 ext.316,High Risk,500
虹橋水錦聯合里民活動中心,仁二路53號,121.7498,25.1282,62,基隆市,基隆市仁愛區,虹橋里,"水災,震災,土石流",True,False,True,邱啟毓、胡燿麟,24301122ext.311.308,High Risk,1000
朝棟里民活動中心,成功一路133巷5號,121.7362,25.1283,85,基隆市,基隆市仁愛區,朝棟里,"震災,土石流",True,False,True,陳家麟,24301122 ext.310,Low Risk,0
瑞平國小,後坑路34之1號,121.3493,25.1284,219,新北市,新北市林口區,太平里,"水災,震災,土石流",True,False,True,黃信源,26052779#13,Medium Risk,1000
義民里民活動中心,信一路6號4樓,121.7553,25.1285,71,基隆市,基隆市信義區,,"水災,震災,土石流",True,False,True,連轉旺,02-24235023,High Risk,2000
瑪西里民活動中心,大華三路75之1號,121.6774,25.1286,73,基隆市,基隆市七堵區,瑪西里,"水災,震災,土石流,海嘯",True,False,True,林飛龍,02-24564665,High Risk,500
東安里民活動中心,東信路10-2號,121.7681,25.1286,78,基隆市,基隆市信義區,,"震災,土石流,海嘯",True,False,True,林睿騰,02-24655474,Low Risk,1000
新店里民活動中心,孝一路100之1號2樓旁通道,121.7406,25.1287,34,基隆市,基隆市仁愛區,新店里,"水災,震災,土石流",True,False,True,吳靜宜,24301122 ext.316,High Risk,1000
義和里民活動中心,信一路6號3樓,121.7575,25.1287,71,基隆市,基隆市信義區,,"水災,震災,土石流,海嘯",True,False,True,蔡麗月,02-24654065,Medium Risk,2000
同風里民活動中心,孝二路39號七樓12室（忠孝大樓）,121.7394,25.1289,13,基隆市,基隆市仁愛區,同風里,"水災,震災,土石流,海嘯",True,False,True,黃麗梅,24301122 ext.307,Low Risk,1000
平等國小,士林區平等里平菁街101號,121.5763,25.1291,20,臺北市,臺北市士林區,,"水災,震災",True,False,False,李公元,02-28610503#12,High Risk,1000
市立體育館,信二路40-1號,121.7569,25.1293,817,基隆市,基隆市信義區,,"震災,土石流",True,False,True,王漢興,02-24275518 ext.22,Low Risk,2000
義昭里民活動中心,信二路157號,121.7526,25.1294,118,基隆市,基隆市信義區,,"震災,土石流",True,False,True,龔信謀,02-24249039,High Risk,0
新建里民活動中心,成功二路2之1號,121.7373,25.1295,20,基隆市,基隆市中山區,新建里,"水災,震災,土石流,海嘯",True,False,True,高瑞堂,02-24260823,High Risk,2000
基隆市信義區公所,信二路179號,121.7513,25.1295,117,基隆市,基隆市信義區,,"水災,震災,海嘯",True,False,True,吳明政,02-24282101#204,High Risk,0
深澳里市民活動中心,深澳路67 之1號,121.817974,25.129623,113,新北市,新北市瑞芳區,深澳里,"水災,土石流",True,False,False,賴信秀,24972250-1202,Medium Risk,500
仁德里民活動中心,孝一路82之1號2樓旁通道,121.7412,25.1297,36,基隆市,基隆市仁愛區,仁德里,"震災,土石流",True,False,True,黃麗梅,24301122 ext.307,Medium Risk,0
東信里民活動中心,東信路258巷54號,121.7627,25.1298,36,基隆市,基隆市信義區,,"震災,土石流,海嘯",True,False,True,賴姵綺,224684012,Low Risk,0
安樂國小活動中心,基隆市安樂區安一路177巷23號,121.7302,25.1302,274,基隆市,基隆市安樂區,永康里,"水災,震災,土石流,海嘯",True,False,True,總務主任李狀翔,（02）24220814#30、31,High Risk,500
孝德里民活動中心,東峰街154號,121.7767,25.1305,57,基隆市,基隆市信義區,,"水災,震災,土石流,海嘯",True,False,True,朱志偉,022466-7566,High Risk,0
文昌里民活動中心,孝四路10之1號（陸橋下）,121.7385,25.1307,36,基隆市,基隆市仁愛區,文昌里,"震災,土石流",True,False,True,黃旭惠,24301122 ext.309,Medium Risk,2000
仁義里民活動中心,信二路246巷32號,121.7508,25.1307,37,基隆市,基隆市信義區,,"水災,震災,土石流",True,False,True,王柏力,02-24287750,High Risk,0
安民里民活動中心,安一路94號,121.7361,25.1309,50,基隆市,基隆市中山區,安民里,"水災,震災,土石流,海嘯",True,False,True,羅聰德,02-24248836,Medium Risk,500
格致國中,士林區仰德大道4段75號,121.5468,25.1311,47,臺北市,臺北市士林區,,"水災,震災",True,False,False,高毓璇,02-28610079#107,High Risk,2000
西華里民活動中心,西定路102號,121.7354,25.1317,20,基隆市,基隆市中山區,西華里,"水災,震災,土石流,海嘯",True,False,True,陳麗環,02-24263535,Low Risk,500
安和及慈仁里民活動中心,基隆市安樂區安一路一七七巷廿三之1號,121.7319,25.1318,140,基隆市,基隆市安樂區,安和里,"水災,震災,土石流,海嘯",True,False,True,童意鵬,02-24224479,High Risk,500
安平里民活動中心,中山一路91號,121.7377,25.1319,25,基隆市,基隆市中山區,安平里,"水災,震災,土石流,海嘯",True,False,True,楊榮豐,02-24235071,High Risk,1000
龍米市民活動中心,龍源里龍米路1段223號,121.4511,25.132,125,新北市,新北市八里區,龍源里,"水災,震災,土石流",True,False,False,徐玉蘭,02-26181246,Medium Risk,1000
東信國小,正信路26號,121.7605,25.1321,160,基隆市,基隆市信義區,,"水災,震災,土石流,海嘯",True,False,True,王信傑,02-24652133 ext.30,High Risk,500
干城里民活動中心,基隆市安樂區安一路278巷31之1號,121.7296,25.1324,200,基隆市,基隆市安樂區,干城里,"水災,震災,土石流,海嘯",True,False,True,俞秀真,02-24237172,High Risk,500
北投區區民活動中心,臺北市新市街30號6樓,121.5024,25.1325,90,臺北市,臺北市北投區,,"水災,震災",True,False,False,尤湘禎,2891-2105#221,Medium Risk,500
西榮里民活動中心,西定路80巷48號,121.7363,25.1332,50,基隆市,基隆市中山區,西榮里,"水災,震災,海嘯",True,False,True,許美玉,02-24282233,Low Risk,1000
安樂高中活動中心,基隆市安樂區安一路360號,121.7333,25.1336,175,基隆市,基隆市安樂區,定國里,"水災,震災,土石流,海嘯",True,False,True,王培倫,224236600,Low Risk,1000
北投國小,臺北市北投區中央北路1段173號,121.5003,25.1342,195,臺北市,臺北市北投區,,"水災,震災",True,False,False,沈俊志,02-28912052#131,Medium Risk,0
北投國中,北投區溫泉路62號,121.5042,25.1345,30,臺北市,臺北市北投區,,"水災,震災",True,False,False,張淑美,02-28912091#400,Medium Risk,0
中山里民活動中心,中山一路219號二樓,121.7394,25.1345,40,基隆市,基隆市中山區,中山里,"水災,震災,土石流,海嘯",True,False,True,張金發,02-24242334,Medium Risk,500
民治里民活動中心,中山一路219號一樓,121.7395,25.1345,40,基隆市,基隆市中山區,民治里,"水災,震災,土石流,海嘯",True,False,True,施財濃,02-24234213,Medium Risk,2000
東光里民活動中心,崇法街133號地下室,121.7683,25.1345,107,基隆市,基隆市信義區,,"水災,震災,土石流,海嘯",True,False,True,黃元良,02-24650489,Medium Risk,2000
